"Hour", "kWh", "kvarh", "Max kW", "Max kVA", "Zone kWh", "Zone kvarh", "Zone Max kW", "Zone Max kVA", "Overload kWh Normal", "Overload kWh Emerg", "Load EEN", "Load UE", "Zone Losses kWh", "Zone Losses kvarh", "Zone Max kW Losses", "Zone Max kvar Losses", "Load Losses kWh", "Load Losses kvarh", "No Load Losses kWh", "No Load Losses kvarh", "Max kW Load Losses", "Max kW No Load Losses", "Line Losses", "Transformer Losses", "Line Mode Line Losses", "Zero Mode Line Losses", "3-phase Line Losses", "1- and 2-phase Line Losses", "Gen kWh", "Gen kvarh", "Gen Max kW", "Gen Max kVA", "0.416 kV Losses", "Aux1", "Aux6", "Aux11", "Aux16", "Aux21", "Aux26", "0.416 kV Line Loss", "Aux2", "Aux7", "Aux12", "Aux17", "Aux22", "Aux27", "0.416 kV Load Loss", "Aux3", "Aux8", "Aux13", "Aux18", "Aux23", "Aux28", "0.416 kV No Load Loss", "Aux4", "Aux9", "Aux14", "Aux19", "Aux24", "Aux29", "0.416 kV Load Energy", "Aux5", "Aux10", "Aux15", "Aux20", "Aux25", "Aux30"
21.2167, 34.0095, 11.1187, 48.8223, 51.3613, 33.6472, 11.0593, 48.2039, 50.7409, 0, 0, 0, 0, 0.361578, 0.0587278, 0.683513, 0.11307, 0.361578, 0.0587278, 0, 0, 0.683513, 0, 0.361578, 0, 0.307562, 0.0540162, 0.361578, 0, 0, 0, 0, 0, 0.361578, 0, 0, 0, 0, 0, 0, 0.361578, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33.6472, 0, 0, 0, 0, 0, 0
21.2333, 35.1691, 11.4958, 48.8223, 51.3613, 34.7884, 11.4346, 48.2039, 50.7409, 0, 0, 0, 0, 0.380853, 0.0612009, 0.683513, 0.11307, 0.380853, 0.0612009, 0, 0, 0.683513, 0, 0.380853, 0, 0.324283, 0.0565699, 0.380853, 0, 0, 0, 0, 0, 0.380853, 0, 0, 0, 0, 0, 0, 0.380853, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34.7884, 0, 0, 0, 0, 0, 0
21.25, 34.8799, 11.4048, 48.8223, 51.3613, 34.5305, 11.3496, 48.2039, 50.7409, 0, 0, 0, 0, 0.349342, 0.055168, 0.683513, 0.11307, 0.349342, 0.055168, 0, 0, 0.683513, 0, 0.349342, 0, 0.3017, 0.0476418, 0.349342, 0, 0, 0, 0, 0, 0.349342, 0, 0, 0, 0, 0, 0, 0.349342, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34.5305, 0, 0, 0, 0, 0, 0
21.2667, 30.8569, 10.0975, 48.8223, 51.3613, 30.5918, 10.0551, 48.2039, 50.7409, 0, 0, 0, 0, 0.265108, 0.0424176, 0.683513, 0.11307, 0.265108, 0.0424176, 0, 0, 0.683513, 0, 0.265108, 0, 0.226196, 0.0389124, 0.265108, 0, 0, 0, 0, 0, 0.265108, 0, 0, 0, 0, 0, 0, 0.265108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30.5918, 0, 0, 0, 0, 0, 0
21.2833, 34.6638, 11.3454, 48.8223, 51.3613, 34.3637, 11.2948, 48.2039, 50.7409, 0, 0, 0, 0, 0.300108, 0.050564, 0.683513, 0.11307, 0.300108, 0.050564, 0, 0, 0.683513, 0, 0.300108, 0, 0.281599, 0.0185088, 0.300108, 0, 0, 0, 0, 0, 0.300108, 0, 0, 0, 0, 0, 0, 0.300108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34.3637, 0, 0, 0, 0, 0, 0
21.3, 30.4894, 9.98337, 48.8223, 51.3613, 30.2533, 9.94378, 48.2039, 50.7409, 0, 0, 0, 0, 0.236061, 0.0395722, 0.683513, 0.11307, 0.236061, 0.0395722, 0, 0, 0.683513, 0, 0.236061, 0, 0.217089, 0.0189718, 0.236061, 0, 0, 0, 0, 0, 0.236061, 0, 0, 0, 0, 0, 0, 0.236061, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30.2533, 0, 0, 0, 0, 0, 0
21.3167, 33.9813, 11.1119, 48.8223, 51.3613, 33.6335, 11.0549, 48.2039, 50.7409, 0, 0, 0, 0, 0.348359, 0.0571405, 0.683513, 0.11307, 0.348359, 0.0571405, 0, 0, 0.683513, 0, 0.348359, 0, 0.306669, 0.0416892, 0.348359, 0, 0, 0, 0, 0, 0.348359, 0, 0, 0, 0, 0, 0, 0.348359, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33.6335, 0, 0, 0, 0, 0, 0
21.3333, 36.5153, 11.9397, 48.8223, 51.3613, 36.1433, 11.8795, 48.2039, 50.7409, 0, 0, 0, 0, 0.371718, 0.0598368, 0.683513, 0.11307, 0.371718, 0.0598368, 0, 0, 0.683513, 0, 0.371718, 0, 0.323526, 0.0481919, 0.371718, 0, 0, 0, 0, 0, 0.371718, 0, 0, 0, 0, 0, 0, 0.371718, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36.1433, 0, 0, 0, 0, 0, 0
21.35, 34.2416, 11.2062, 48.8223, 51.3613, 33.9363, 11.1543, 48.2039, 50.7409, 0, 0, 0, 0, 0.30528, 0.0518405, 0.683513, 0.11307, 0.30528, 0.0518405, 0, 0, 0.683513, 0, 0.30528, 0, 0.289042, 0.0162375, 0.30528, 0, 0, 0, 0, 0, 0.30528, 0, 0, 0, 0, 0, 0, 0.30528, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33.9363, 0, 0, 0, 0, 0, 0
21.3667, 33.2403, 10.8703, 48.8223, 51.3613, 32.9142, 10.8184, 48.2039, 50.7409, 0, 0, 0, 0, 0.326132, 0.0518969, 0.683513, 0.11307, 0.326132, 0.0518969, 0, 0, 0.683513, 0, 0.326132, 0, 0.278236, 0.0478969, 0.326132, 0, 0, 0, 0, 0, 0.326132, 0, 0, 0, 0, 0, 0, 0.326132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32.9142, 0, 0, 0, 0, 0, 0
21.3833, 32.87, 10.7575, 48.8223, 51.3613, 32.5853, 10.7103, 48.2039, 50.7409, 0, 0, 0, 0, 0.284685, 0.0471813, 0.683513, 0.11307, 0.284685, 0.0471813, 0, 0, 0.683513, 0, 0.284685, 0, 0.261112, 0.0235731, 0.284685, 0, 0, 0, 0, 0, 0.284685, 0, 0, 0, 0, 0, 0, 0.284685, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32.5853, 0, 0, 0, 0, 0, 0
21.4, 26.705, 8.74637, 48.8223, 51.3613, 26.5111, 8.71379, 48.2039, 50.7409, 0, 0, 0, 0, 0.193884, 0.0325971, 0.683513, 0.11307, 0.193884, 0.0325971, 0, 0, 0.683513, 0, 0.193884, 0, 0.177395, 0.0164883, 0.193884, 0, 0, 0, 0, 0, 0.193884, 0, 0, 0, 0, 0, 0, 0.193884, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26.5111, 0, 0, 0, 0, 0, 0
21.4167, 32.5696, 10.6539, 48.8223, 51.3613, 32.2683, 10.6061, 48.2039, 50.7409, 0, 0, 0, 0, 0.301313, 0.0478394, 0.683513, 0.11307, 0.301313, 0.0478394, 0, 0, 0.683513, 0, 0.301313, 0, 0.255952, 0.0453606, 0.301313, 0, 0, 0, 0, 0, 0.301313, 0, 0, 0, 0, 0, 0, 0.301313, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32.2683, 0, 0, 0, 0, 0, 0
21.4333, 31.186, 10.2099, 48.8223, 51.3613, 30.9355, 10.168, 48.2039, 50.7409, 0, 0, 0, 0, 0.250475, 0.0418916, 0.683513, 0.11307, 0.250475, 0.0418916, 0, 0, 0.683513, 0, 0.250475, 0, 0.230382, 0.0200923, 0.250475, 0, 0, 0, 0, 0, 0.250475, 0, 0, 0, 0, 0, 0, 0.250475, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30.9355, 0, 0, 0, 0, 0, 0
21.45, 28.4027, 9.30619, 48.8223, 51.3613, 28.2192, 9.2752, 48.2039, 50.7409, 0, 0, 0, 0, 0.18234, 0.0306024, 0.683513, 0.11307, 0.18234, 0.0306024, 0, 0, 0.683513, 0, 0.18234, 0, 0.174248, 0.00809228, 0.18234, 0, 0, 0, 0, 0, 0.18234, 0, 0, 0, 0, 0, 0, 0.18234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28.2192, 0, 0, 0, 0, 0, 0
21.4667, 24.833, 8.13601, 48.8223, 51.3613, 24.6691, 8.1084, 48.2039, 50.7409, 0, 0, 0, 0, 0.163363, 0.0276242, 0.683513, 0.11307, 0.163363, 0.0276242, 0, 0, 0.683513, 0, 0.163363, 0, 0.153606, 0.00975693, 0.163363, 0, 0, 0, 0, 0, 0.163363, 0, 0, 0, 0, 0, 0, 0.163363, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24.6691, 0, 0, 0, 0, 0, 0
21.4833, 31.2134, 10.2154, 48.8223, 51.3613, 30.9492, 10.1725, 48.2039, 50.7409, 0, 0, 0, 0, 0.264226, 0.0429063, 0.683513, 0.11307, 0.264226, 0.0429063, 0, 0, 0.683513, 0, 0.264226, 0, 0.231147, 0.0330792, 0.264226, 0, 0, 0, 0, 0, 0.264226, 0, 0, 0, 0, 0, 0, 0.264226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30.9492, 0, 0, 0, 0, 0, 0
21.5, 28.1205, 9.20417, 48.8223, 51.3613, 27.8895, 9.16685, 48.2039, 50.7409, 0, 0, 0, 0, 0.23088, 0.0372966, 0.683513, 0.11307, 0.23088, 0.0372966, 0, 0, 0.683513, 0, 0.23088, 0, 0.20383, 0.0270502, 0.23088, 0, 0, 0, 0, 0, 0.23088, 0, 0, 0, 0, 0, 0, 0.23088, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27.8895, 0, 0, 0, 0, 0, 0
21.5167, 33.6401, 10.9969, 48.8223, 51.3613, 33.2822, 10.9393, 48.2039, 50.7409, 0, 0, 0, 0, 0.357856, 0.0575801, 0.683513, 0.11307, 0.357856, 0.0575801, 0, 0, 0.683513, 0, 0.357856, 0, 0.313331, 0.0445244, 0.357856, 0, 0, 0, 0, 0, 0.357856, 0, 0, 0, 0, 0, 0, 0.357856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33.2822, 0, 0, 0, 0, 0, 0
21.5333, 38.0666, 12.4594, 48.8223, 51.3613, 37.7445, 12.406, 48.2039, 50.7409, 0, 0, 0, 0, 0.32212, 0.053297, 0.683513, 0.11307, 0.32212, 0.053297, 0, 0, 0.683513, 0, 0.32212, 0, 0.301673, 0.020447, 0.32212, 0, 0, 0, 0, 0, 0.32212, 0, 0, 0, 0, 0, 0, 0.32212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37.7445, 0, 0, 0, 0, 0, 0
21.55, 33.1979, 10.8623, 48.8223, 51.3613, 32.8959, 10.8124, 48.2039, 50.7409, 0, 0, 0, 0, 0.301971, 0.0499346, 0.683513, 0.11307, 0.301971, 0.0499346, 0, 0, 0.683513, 0, 0.301971, 0, 0.27384, 0.0281309, 0.301971, 0, 0, 0, 0, 0, 0.301971, 0, 0, 0, 0, 0, 0, 0.301971, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32.8959, 0, 0, 0, 0, 0, 0
21.5667, 30.6812, 10.0453, 48.8223, 51.3613, 30.4466, 10.0073, 48.2039, 50.7409, 0, 0, 0, 0, 0.234598, 0.037992, 0.683513, 0.11307, 0.234598, 0.037992, 0, 0, 0.683513, 0, 0.234598, 0, 0.209511, 0.0250875, 0.234598, 0, 0, 0, 0, 0, 0.234598, 0, 0, 0, 0, 0, 0, 0.234598, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30.4466, 0, 0, 0, 0, 0, 0
21.5833, 36.4405, 11.9195, 48.8223, 51.3613, 36.092, 11.8628, 48.2039, 50.7409, 0, 0, 0, 0, 0.348236, 0.0564044, 0.683513, 0.11307, 0.348236, 0.0564044, 0, 0, 0.683513, 0, 0.348236, 0, 0.308471, 0.0397649, 0.348236, 0, 0, 0, 0, 0, 0.348236, 0, 0, 0, 0, 0, 0, 0.348236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36.092, 0, 0, 0, 0, 0, 0
21.6, 24.535, 8.03786, 48.8223, 51.3613, 24.3738, 8.01128, 48.2039, 50.7409, 0, 0, 0, 0, 0.161236, 0.0266221, 0.683513, 0.11307, 0.161236, 0.0266221, 0, 0, 0.683513, 0, 0.161236, 0, 0.146303, 0.0149322, 0.161236, 0, 0, 0, 0, 0, 0.161236, 0, 0, 0, 0, 0, 0, 0.161236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24.3738, 0, 0, 0, 0, 0, 0
21.6167, 38.017, 12.4304, 48.8223, 51.3613, 37.6226, 12.366, 48.2039, 50.7409, 0, 0, 0, 0, 0.394376, 0.0644256, 0.683513, 0.11307, 0.394376, 0.0644256, 0, 0, 0.683513, 0, 0.394376, 0, 0.352508, 0.041868, 0.394376, 0, 0, 0, 0, 0, 0.394376, 0, 0, 0, 0, 0, 0, 0.394376, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37.6226, 0, 0, 0, 0, 0, 0
21.6333, 36.166, 11.8251, 48.8223, 51.3613, 35.7826, 11.7612, 48.2039, 50.7409, 0, 0, 0, 0, 0.383443, 0.0639689, 0.683513, 0.11307, 0.383443, 0.0639689, 0, 0, 0.683513, 0, 0.383443, 0, 0.343932, 0.0395106, 0.383443, 0, 0, 0, 0, 0, 0.383443, 0, 0, 0, 0, 0, 0, 0.383443, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35.7826, 0, 0, 0, 0, 0, 0
21.65, 34.7772, 11.386, 48.8223, 51.3613, 34.4895, 11.3361, 48.2039, 50.7409, 0, 0, 0, 0, 0.287686, 0.0498041, 0.683513, 0.11307, 0.287686, 0.0498041, 0, 0, 0.683513, 0, 0.287686, 0, 0.277326, 0.0103598, 0.287686, 0, 0, 0, 0, 0, 0.287686, 0, 0, 0, 0, 0, 0, 0.287686, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34.4895, 0, 0, 0, 0, 0, 0
21.6667, 35.7818, 11.6969, 48.8223, 51.3613, 35.4101, 11.6387, 48.2039, 50.7409, 0, 0, 0, 0, 0.371726, 0.0581606, 0.683513, 0.11307, 0.371726, 0.0581606, 0, 0, 0.683513, 0, 0.371726, 0, 0.312761, 0.0589644, 0.371726, 0, 0, 0, 0, 0, 0.371726, 0, 0, 0, 0, 0, 0, 0.371726, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35.4101, 0, 0, 0, 0, 0, 0
21.6833, 39.452, 12.9052, 48.8223, 51.3613, 39.0684, 12.8412, 48.2039, 50.7409, 0, 0, 0, 0, 0.38358, 0.0640421, 0.683513, 0.11307, 0.38358, 0.0640421, 0, 0, 0.683513, 0, 0.38358, 0, 0.353943, 0.029637, 0.38358, 0, 0, 0, 0, 0, 0.38358, 0, 0, 0, 0, 0, 0, 0.38358, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39.0684, 0, 0, 0, 0, 0, 0
21.7, 28.0026, 9.16587, 48.8223, 51.3613, 27.7709, 9.12809, 48.2039, 50.7409, 0, 0, 0, 0, 0.229881, 0.0375731, 0.683513, 0.11307, 0.229881, 0.0375731, 0, 0, 0.683513, 0, 0.229881, 0, 0.20288, 0.0270011, 0.229881, 0, 0, 0, 0, 0, 0.229881, 0, 0, 0, 0, 0, 0, 0.229881, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27.7709, 0, 0, 0, 0, 0, 0
21.7167, 39.7938, 13.022, 48.8223, 51.3613, 39.4322, 12.9606, 48.2039, 50.7409, 0, 0, 0, 0, 0.36197, 0.0612867, 0.683513, 0.11307, 0.36197, 0.0612867, 0, 0, 0.683513, 0, 0.36197, 0, 0.345394, 0.0165762, 0.36197, 0, 0, 0, 0, 0, 0.36197, 0, 0, 0, 0, 0, 0, 0.36197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39.4322, 0, 0, 0, 0, 0, 0
21.7333, 37.8746, 12.3825, 48.8223, 51.3613, 37.4741, 12.3173, 48.2039, 50.7409, 0, 0, 0, 0, 0.400266, 0.065463, 0.683513, 0.11307, 0.400266, 0.065463, 0, 0, 0.683513, 0, 0.400266, 0, 0.359575, 0.040691, 0.400266, 0, 0, 0, 0, 0, 0.400266, 0, 0, 0, 0, 0, 0, 0.400266, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37.4741, 0, 0, 0, 0, 0, 0
21.75, 27.9875, 9.15808, 48.8223, 51.3613, 27.7502, 9.12105, 48.2039, 50.7409, 0, 0, 0, 0, 0.237247, 0.0370141, 0.683513, 0.11307, 0.237247, 0.0370141, 0, 0, 0.683513, 0, 0.237247, 0, 0.196356, 0.040891, 0.237247, 0, 0, 0, 0, 0, 0.237247, 0, 0, 0, 0, 0, 0, 0.237247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27.7502, 0, 0, 0, 0, 0, 0
21.7667, 28.2932, 9.26669, 48.8223, 51.3613, 28.0866, 9.23165, 48.2039, 50.7409, 0, 0, 0, 0, 0.206498, 0.0350078, 0.683513, 0.11307, 0.206498, 0.0350078, 0, 0, 0.683513, 0, 0.206498, 0, 0.187407, 0.0190911, 0.206498, 0, 0, 0, 0, 0, 0.206498, 0, 0, 0, 0, 0, 0, 0.206498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28.0866, 0, 0, 0, 0, 0, 0
21.7833, 36.8081, 12.0372, 48.8223, 51.3613, 36.4216, 11.9712, 48.2039, 50.7409, 0, 0, 0, 0, 0.386585, 0.065996, 0.683513, 0.11307, 0.386585, 0.065996, 0, 0, 0.683513, 0, 0.386585, 0, 0.357919, 0.0286663, 0.386585, 0, 0, 0, 0, 0, 0.386585, 0, 0, 0, 0, 0, 0, 0.386585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36.4216, 0, 0, 0, 0, 0, 0
21.8, 39.9856, 13.067, 48.8223, 51.3613, 39.5301, 12.9929, 48.2039, 50.7409, 0, 0, 0, 0, 0.455446, 0.0739705, 0.683513, 0.11307, 0.455446, 0.0739705, 0, 0, 0.683513, 0, 0.455446, 0, 0.405303, 0.0501428, 0.455446, 0, 0, 0, 0, 0, 0.455446, 0, 0, 0, 0, 0, 0, 0.455446, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39.5301, 0, 0, 0, 0, 0, 0
21.8167, 36.7739, 12.0357, 48.8223, 51.3613, 36.4495, 11.9804, 48.2039, 50.7409, 0, 0, 0, 0, 0.324298, 0.0552893, 0.683513, 0.11307, 0.324298, 0.0552893, 0, 0, 0.683513, 0, 0.324298, 0, 0.305133, 0.0191657, 0.324298, 0, 0, 0, 0, 0, 0.324298, 0, 0, 0, 0, 0, 0, 0.324298, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36.4495, 0, 0, 0, 0, 0, 0
21.8333, 35.1584, 11.4989, 48.8223, 51.3613, 34.8077, 11.4407, 48.2039, 50.7409, 0, 0, 0, 0, 0.350753, 0.0582126, 0.683513, 0.11307, 0.350753, 0.0582126, 0, 0, 0.683513, 0, 0.350753, 0, 0.310426, 0.0403261, 0.350753, 0, 0, 0, 0, 0, 0.350753, 0, 0, 0, 0, 0, 0, 0.350753, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34.8077, 0, 0, 0, 0, 0, 0
21.85, 33.7221, 11.0233, 48.8223, 51.3613, 33.3561, 10.9636, 48.2039, 50.7409, 0, 0, 0, 0, 0.366106, 0.0596693, 0.683513, 0.11307, 0.366106, 0.0596693, 0, 0, 0.683513, 0, 0.366106, 0, 0.319104, 0.047002, 0.366106, 0, 0, 0, 0, 0, 0.366106, 0, 0, 0, 0, 0, 0, 0.366106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33.3561, 0, 0, 0, 0, 0, 0
21.8667, 24.5682, 8.04722, 48.8223, 51.3613, 24.3992, 8.01964, 48.2039, 50.7409, 0, 0, 0, 0, 0.168955, 0.0275748, 0.683513, 0.11307, 0.168955, 0.0275748, 0, 0, 0.683513, 0, 0.168955, 0, 0.149789, 0.0191654, 0.168955, 0, 0, 0, 0, 0, 0.168955, 0, 0, 0, 0, 0, 0, 0.168955, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24.3992, 0, 0, 0, 0, 0, 0
21.8833, 34.4777, 11.2876, 48.8223, 51.3613, 34.1947, 11.2391, 48.2039, 50.7409, 0, 0, 0, 0, 0.283967, 0.0483466, 0.683513, 0.11307, 0.283967, 0.0483466, 0, 0, 0.683513, 0, 0.283967, 0, 0.27072, 0.0132466, 0.283967, 0, 0, 0, 0, 0, 0.283967, 0, 0, 0, 0, 0, 0, 0.283967, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34.1947, 0, 0, 0, 0, 0, 0
21.9, 29.2452, 9.57266, 48.8223, 51.3613, 29.0061, 9.53406, 48.2039, 50.7409, 0, 0, 0, 0, 0.237888, 0.0387497, 0.683513, 0.11307, 0.237888, 0.0387497, 0, 0, 0.683513, 0, 0.237888, 0, 0.213153, 0.0247349, 0.237888, 0, 0, 0, 0, 0, 0.237888, 0, 0, 0, 0, 0, 0, 0.237888, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29.0061, 0, 0, 0, 0, 0, 0
21.9167, 33.2502, 10.8815, 48.8223, 51.3613, 32.962, 10.8341, 48.2039, 50.7409, 0, 0, 0, 0, 0.288284, 0.0474706, 0.683513, 0.11307, 0.288284, 0.0474706, 0, 0, 0.683513, 0, 0.288284, 0, 0.26234, 0.0259442, 0.288284, 0, 0, 0, 0, 0, 0.288284, 0, 0, 0, 0, 0, 0, 0.288284, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32.962, 0, 0, 0, 0, 0, 0
21.9333, 37.3224, 12.2067, 48.8223, 51.3613, 36.9602, 12.1482, 48.2039, 50.7409, 0, 0, 0, 0, 0.362102, 0.0584044, 0.683513, 0.11307, 0.362102, 0.0584044, 0, 0, 0.683513, 0, 0.362102, 0, 0.320995, 0.0411072, 0.362102, 0, 0, 0, 0, 0, 0.362102, 0, 0, 0, 0, 0, 0, 0.362102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36.9602, 0, 0, 0, 0, 0, 0
21.95, 30.6327, 10.0261, 48.8223, 51.3613, 30.3768, 9.98441, 48.2039, 50.7409, 0, 0, 0, 0, 0.2559, 0.0417244, 0.683513, 0.11307, 0.2559, 0.0417244, 0, 0, 0.683513, 0, 0.2559, 0, 0.226334, 0.0295659, 0.2559, 0, 0, 0, 0, 0, 0.2559, 0, 0, 0, 0, 0, 0, 0.2559, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30.3768, 0, 0, 0, 0, 0, 0
21.9667, 35.9369, 11.7605, 48.8223, 51.3613, 35.6044, 11.7025, 48.2039, 50.7409, 0, 0, 0, 0, 0.332687, 0.057677, 0.683513, 0.11307, 0.332687, 0.057677, 0, 0, 0.683513, 0, 0.332687, 0, 0.320049, 0.0126383, 0.332687, 0, 0, 0, 0, 0, 0.332687, 0, 0, 0, 0, 0, 0, 0.332687, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35.6044, 0, 0, 0, 0, 0, 0
21.9833, 39.8102, 13.0195, 48.8223, 51.3613, 39.4155, 12.9552, 48.2039, 50.7409, 0, 0, 0, 0, 0.394724, 0.064272, 0.683513, 0.11307, 0.394724, 0.064272, 0, 0, 0.683513, 0, 0.394724, 0, 0.353716, 0.0410079, 0.394724, 0, 0, 0, 0, 0, 0.394724, 0, 0, 0, 0, 0, 0, 0.394724, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39.4155, 0, 0, 0, 0, 0, 0
22, 34.919, 11.3823, 48.8223, 51.3613, 34.4042, 11.3081, 48.2039, 50.7409, 0, 0, 0, 0, 0.514723, 0.0741863, 0.683513, 0.11307, 0.514723, 0.0741863, 0, 0, 0.683513, 0, 0.514723, 0, 0.369037, 0.145686, 0.514723, 0, 0, 0, 0, 0, 0.514723, 0, 0, 0, 0, 0, 0, 0.514723, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34.4042, 0, 0, 0, 0, 0, 0
22.0167, 30.2716, 9.90847, 48.8223, 51.3613, 30.0205, 9.86725, 48.2039, 50.7409, 0, 0, 0, 0, 0.251015, 0.0412171, 0.683513, 0.11307, 0.251015, 0.0412171, 0, 0, 0.683513, 0, 0.251015, 0, 0.225017, 0.0259975, 0.251015, 0, 0, 0, 0, 0, 0.251015, 0, 0, 0, 0, 0, 0, 0.251015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30.0205, 0, 0, 0, 0, 0, 0
